"date","player","id","mp","gmsc","gmsc_pm"
2026-05-08,"Breanna Stewart","s/stewabr01w",28.35,"25.4",0.895943562610229
2026-05-08,"Sonia Citron","c/citroso01w",34.2833333333333,"21.2",0.618376276130287
2026-05-08,"Julie Vanloo","v/vanloju01w",22.0166666666667,"17.8",0.808478425435276
2026-05-08,"Marine Johannes","j/johanma01w",28,"15.9",0.567857142857143
2026-05-08,"Marina Mabrey","m/mabrema01w",29.95,"15.3",0.51085141903172
2026-05-08,"Jade Melbourne","m/melboja01w",17.4666666666667,"14.4",0.824427480916031
2026-05-08,"Shakira Austin","a/austish01w",27.95,"14.2",0.508050089445438
2026-05-08,"Dominique Malonga","m/malondo01w",28.6166666666667,"13.3",0.464764123471171
2026-05-08,"Veronica Burton","b/burtove01w",30.8333333333333,"13.1",0.424864864864865
2026-05-08,"Zia Cooke","c/cookezi01w",22.5,"12.1",0.537777777777778
2026-05-08,"Kiki Iriafen","i/iriafki01w",27.5666666666667,"11.4",0.41354292623942
2026-05-08,"Kaitlyn Chen","c/chenka01w",16.2333333333333,"10.7",0.659137577002053
2026-05-08,"Janelle Salaün","s/salauja01w",27.3666666666667,"10.2",0.372716199756395
2026-05-08,"Betnijah Laney-Hamilton","l/laneybe01w",28.4833333333333,"10.1",0.354593329432417
2026-05-08,"Kayla Thornton","t/thornka01w",29.95,"9.8",0.327212020033389
2026-05-08,"Brittney Griner","g/grinebr01w",27.1833333333333,"9.3",0.342121397915389
2026-05-08,"Kiah Stokes","s/stokeki01w",24.0833333333333,"8.9",0.369550173010381
2026-05-08,"Cecilia Zandalasini","z/zandace01w",6.6,"7.6",1.15151515151515
2026-05-08,"Diamond Miller","m/milledi03w",24.8166666666667,"7.2",0.29012760241773
2026-05-08,"Hailey Van Lith","v/vanliha01w",13.8,"7",0.507246376811594
2026-05-08,"Jonquel Jones","j/jonesjo01w",24.9666666666667,"6.8",0.272363150867824
2026-05-08,"Stefanie Dolson","d/dolsost01w",27,"6.5",0.240740740740741
2026-05-08,"Nyara Sabally","s/sabalny01w",25.5333333333333,"6.5",0.254569190600522
2026-05-08,"Gabby Williams","w/williga01w",23.95,"5.9",0.246346555323591
2026-05-08,"Pauline Astier","a/astiepa01w",19.7333333333333,"5.4",0.273648648648649
2026-05-08,"Flau'jae Johnson","j/johnsfl03w",25.7333333333333,"5",0.194300518134715
2026-05-08,"Julie Allemand","a/allemju01w",30.3,"4.9",0.161716171617162
2026-05-08,"Gianna Kneepkens","k/kneepgi01w",12.7833333333333,"4.8",0.375488917861799
2026-05-08,"Rebekah Gardner","g/gardnre01w",21.7666666666667,"4.6",0.211332312404288
2026-05-08,"Aneesah Morrow","m/morroan02w",24.3,"4.3",0.176954732510288
2026-05-08,"Mackenzie Holmes","h/holmema01w",11.15,"3.9",0.349775784753363
2026-05-08,"Han Xu","x/xuha01w",21.5166666666667,"3.8",0.176607281177382
2026-05-08,"Laura Juškaitė","j/juskala01w",15.15,"3.5",0.231023102310231
2026-05-08,"Brittney Sykes","s/sykesbr01w",27.75,"3.5",0.126126126126126
2026-05-08,"Grace VanSlooten","v/vanslgr01w",7.3,"3.2",0.438356164383562
2026-05-08,"Kaila Charles","c/charlka01w",17.0833333333333,"3.1",0.181463414634146
2026-05-08,"Natisha Hiedeman","h/hiedena01w",22.5333333333333,"3.1",0.137573964497041
2026-05-08,"Olivia Nelson-Ododa","n/nelsool01w",14.9833333333333,"2.5",0.166852057842047
2026-05-08,"Kennedy Burke","b/burkeke01w",24.4833333333333,"2.1",0.0857726344452008
2026-05-08,"Saniya Rivers","r/riversa01w",25.7166666666667,"1.9",0.0738820479585224
2026-05-08,"Laeticia Amihere","a/amihela01w",15.9166666666667,"1",0.06282722513089
2026-05-08,"Kia Nurse","n/nurseki01w",10.05,"0.9",0.0895522388059701
2026-05-08,"Aubrey Griffin","g/griffau01w",5.16666666666667,"0.7",0.135483870967742
2026-05-08,"Ally Wilson","w/wilsoal01w",17.1666666666667,"0.4",0.0233009708737864
2026-05-08,"Kiki Rice","r/riceki01w",17.5666666666667,"0.3",0.0170777988614801
2026-05-08,"Lauren Betts","b/bettsla01w",12.05,"0.2",0.016597510373444
2026-05-08,"Tiffany Hayes","h/hayesti01w",4.35,"0.2",0.0459770114942529
2026-05-08,"Teonni Key","k/keyte01w",9.33333333333333,"0.2",0.0214285714285714
2026-05-08,"Georgia Amoore","a/amoorge01w",20.4333333333333,"0.1",0.00489396411092985
2026-05-08,"Lexi Held","h/heldle01w",1.96666666666667,"0",0
2026-05-08,"Ndjakalenga Mwenentanda","m/mwenend01w",1.01666666666667,"0",0
2026-05-08,"Mariella Fasoula","f/fasouma01w",1.33333333333333,"-0.5",-0.375
2026-05-08,"Miela Sowah","s/sowahmi01w",2.61666666666667,"-0.7",-0.267515923566879
2026-05-08,"Maria Conde","c/condema01w",15.45,"-0.8",-0.0517799352750809
2026-05-08,"Rori Harmon","h/harmoro01w",19.5666666666667,"-1",-0.0511073253833049
2026-05-08,"Raegan Beers","b/beersra01w",11.2166666666667,"-1.1",-0.0980683506686479
2026-05-08,"Angela Dugalić","d/dugalan01w",12.4333333333333,"-1.2",-0.096514745308311
2026-05-08,"Cassandre Prosper","p/prospca01w",18.6166666666667,"-1.4",-0.0752014324082363
2026-05-08,"Charlisse Leger-Walker","l/legerch01w",20.7333333333333,"-2",-0.0964630225080386
2026-05-08,"Jordan Horston","h/horstjo02w",15.3666666666667,"-2.3",-0.149674620390456
2026-05-08,"Lexie Brown","b/brownle02w",22.3333333333333,"-2.7",-0.12089552238806
2026-05-08,"Temi Fagbenle","f/fagbete01w",15.6333333333333,"-3",-0.191897654584222
2026-05-08,"Lucy Olsen","o/olsenlu01w",9.93333333333333,"-3.4",-0.342281879194631
2026-05-09,"Skylar Diggins","d/diggisk01w",32.7833333333333,"23.6",0.719877986781901
2026-05-09,"Aliyah Boston","b/bostoal01w",26.15,"22",0.841300191204589
2026-05-09,"Alyssa Thomas","t/thomaal01w",26.35,"21",0.79696394686907
2026-05-09,"Kelsey Mitchell","m/mitchke01w",33.1166666666667,"19.9",0.60090588827378
2026-05-09,"Kamilla Cardoso","c/cardoka01w",24.6666666666667,"19.5",0.79054054054054
2026-05-09,"Olivia Miles","m/milesol01w",33.7833333333333,"19.3",0.571287617168229
2026-05-09,"Jovana Nogić","n/nogicjo01w",21.0666666666667,"18.8",0.892405063291139
2026-05-09,"Paige Bueckers","b/bueckpa01w",32.4666666666667,"17.9",0.551334702258727
2026-05-09,"A'ja Wilson","w/wilsoa01w",23.6,"17.1",0.724576271186441
2026-05-09,"Allisha Gray","g/grayal01w",32.5166666666667,"16.6",0.51050743208611
2026-05-09,"Natasha Mack","m/mackna01w",25.2833333333333,"16.2",0.640738299274885
2026-05-09,"Jessica Shepard","s/shepaje01w",32.0833333333333,"16",0.498701298701299
2026-05-09,"Naz Hillmon","h/hillmna01w",33.45,"15.7",0.469357249626308
2026-05-09,"Jacy Sheldon","s/sheldja01w",34.3166666666667,"15.6",0.454589606605148
2026-05-09,"Kayla McBride","m/mcbrika01w",32.5666666666667,"15.3",0.469805527123848
2026-05-09,"DeWanna Bonner","b/bonnede01w",21.7333333333333,"15.2",0.699386503067485
2026-05-09,"Rhyne Howard","h/howarrh01w",37.85,"14",0.369881109643329
2026-05-09,"Arike Ogunbowale","o/ogunbar01w",28.55,"13.5",0.472854640980736
2026-05-09,"Odyssey Sims","s/simsod01w",25.85,"13.1",0.506769825918762
2026-05-09,"Carla Leite","l/leiteca01w",28.5166666666667,"12.3",0.431326709526593
2026-05-09,"Bridget Carleton","c/carlebr01w",30.3833333333333,"11.6",0.381788261108064
2026-05-09,"Rickea Jackson","j/jacksri02w",35.7333333333333,"11.1",0.310634328358209
2026-05-09,"Gabriela Jaquez","j/jaquega01w",32,"11",0.34375
2026-05-09,"Courtney Williams","w/willico01w",31.8166666666667,"10.8",0.339444735463594
2026-05-09,"Elizabeth Williams","w/williel01w",15.3333333333333,"10.5",0.684782608695652
2026-05-09,"Caitlin Clark","c/clarkca02w",30.8,"10",0.324675324675325
2026-05-09,"Angel Reese","r/reesean01w",32.3833333333333,"10",0.308800823468863
2026-05-09,"NaLyssa Smith","s/smithna01w",21.05,"10",0.475059382422803
2026-05-09,"Jordin Canada","c/canadjo01w",26.6333333333333,"9.5",0.356695869837297
2026-05-09,"Sarah Ashlee Barker","b/barkesa01w",23.5666666666667,"9.4",0.398868458274399
2026-05-09,"Makayla Timpson","t/timpsma01w",19.0333333333333,"8.9",0.467600700525394
2026-05-09,"Nyadiew Puoch","p/puochny01w",16.75,"8.8",0.525373134328358
2026-05-09,"Kiana Williams","w/williki02w",20.85,"8.3",0.398081534772182
2026-05-09,"Aziaha James","j/jamesaz01w",15.6166666666667,"7.6",0.486659551760939
2026-05-09,"Emma Čechová","c/cechoem01w",19.05,"7.3",0.383202099737533
2026-05-09,"Luisa Geiselsöder","g/geiselu01w",25.0666666666667,"6.6",0.263297872340426
2026-05-09,"Megan Gustafson","g/gustame01w",13.6166666666667,"6.2",0.455324357405141
2026-05-09,"Madina Okot","o/okotma01w",9.83333333333333,"6.2",0.630508474576271
2026-05-09,"Noémie Brochant","b/brochno01w",18.4666666666667,"5.9",0.319494584837545
2026-05-09,"Chennedy Carter","c/cartech01w",19.3666666666667,"5.4",0.278829604130809
2026-05-09,"Raven Johnson","j/johnsra04w",11.6333333333333,"5.3",0.455587392550143
2026-05-09,"Jackie Young","y/youngja01w",25.2666666666667,"5",0.197889182058048
2026-05-09,"Maya Caldwell","c/caldwma01w",8.31666666666667,"4.6",0.55310621242485
2026-05-09,"Nia Coffey","c/coffeni01w",31.05,"4.5",0.144927536231884
2026-05-09,"Sophie Cunningham","c/cunniso01w",25.5,"4.5",0.176470588235294
2026-05-09,"Alanna Smith","s/smithal01w",19.7666666666667,"4.4",0.222596964586847
2026-05-09,"Anastasiia Kosu","k/kosuan01w",6.15,"4",0.650406504065041
2026-05-09,"Azzi Fudd","f/fuddaz01w",17.5166666666667,"3.7",0.211227402473834
2026-05-09,"Maddy Siegrist","s/siegrma01w",17.7333333333333,"3.7",0.208646616541353
2026-05-09,"Chelsea Gray","g/graych01w",22.45,"3.5",0.155902004454343
2026-05-09,"Kyara Linskens","l/linskky01w",14.2833333333333,"3.3",0.231038506417736
2026-05-09,"Damiris Dantas","d/dantada01w",13.1666666666667,"3.1",0.235443037974684
2026-05-09,"Myisha Hines-Allen","h/hinesmy01w",21.2333333333333,"3.1",0.145996860282575
2026-05-09,"Jewell Loyd","l/loydje01w",23.9833333333333,"2.9",0.120917303683113
2026-05-09,"Li Yueru","y/yueruli01w",4.05,"2.2",0.54320987654321
2026-05-09,"Awak Kuier","k/kuieraw01w",2.18333333333333,"2",0.916030534351145
2026-05-09,"Haley Jones","j/jonesha01w",6.5,"1.9",0.292307692307692
2026-05-09,"Frieda Bühner","b/buhnefr01w",12.8333333333333,"1.7",0.132467532467532
2026-05-09,"Sha Carter","c/cartesh01w",12.3,"1.6",0.130081300813008
2026-05-09,"Brianna Turner","t/turnebr01w",13.55,"1.4",0.103321033210332
2026-05-09,"Peyton Williams","w/willipe01w",5.76666666666667,"1.4",0.242774566473988
2026-05-09,"Alysha Clark","c/clarkal01w",4.18333333333333,"1.2",0.286852589641434
2026-05-09,"Antonia Delaere","d/delaean01w",13.5166666666667,"0.9",0.0665844636251541
2026-05-09,"Kahleah Copper","c/coppeka01w",28.1333333333333,"0.8",0.028436018957346
2026-05-09,"Emily Engstler","e/engstem01w",23.3166666666667,"0.7",0.0300214438884918
2026-05-09,"Jordan Harrison","h/harrijo05w",11.4833333333333,"0.6",0.0522496371552975
2026-05-09,"Emese Hof","h/hofem01w",4.13333333333333,"0.6",0.145161290322581
2026-05-09,"Te-Hina PaoPao","p/paopate01w",21.0666666666667,"0.6",0.0284810126582278
2026-05-09,"Rachel Banham","b/banhara01w",14.9166666666667,"0.3",0.0201117318435754
2026-05-09,"Isobel Borlase","b/borlais01w",3.2,"0",0
2026-05-09,"Natasha Howard","h/howarna01w",19.6166666666667,"-0.5",-0.0254885301614274
2026-05-09,"Anneli Maley","m/maleyan01w",5.76666666666667,"-0.6",-0.104046242774566
2026-05-09,"Tyasha Harris","h/harrity01w",4.45,"-0.7",-0.157303370786517
2026-05-09,"Sika Koné","k/konesi01w",3.06666666666667,"-0.7",-0.228260869565217
2026-05-09,"Serah Williams","w/willise02w",7.98333333333333,"-0.8",-0.100208768267223
2026-05-09,"Aicha Coulibaly","c/couliai01w",6.21666666666667,"-1.2",-0.193029490616622
2026-05-09,"Cheyenne Parker-Tyus","p/parkech01w",12.2666666666667,"-1.3",-0.105978260869565
2026-05-09,"Kierstan Bell","b/bellki01w",19,"-1.7",-0.0894736842105263
2026-05-09,"Sydney Taylor","t/taylosy01w",4.03333333333333,"-2.1",-0.520661157024793
2026-05-09,"Stephanie Talbot","t/talbost01w",19.4666666666667,"-2.2",-0.113013698630137
2026-05-09,"Lexie Hull","h/hullle01w",14.9166666666667,"-2.9",-0.194413407821229
2026-05-10,"Jackie Young","y/youngja01w",30.9166666666667,"22.9",0.740700808625337
2026-05-10,"Janelle Salaün","s/salauja01w",26.0333333333333,"20.1",0.772087067861716
2026-05-10,"Veronica Burton","b/burtove01w",32.2666666666667,"19.4",0.601239669421488
2026-05-10,"Kiki Iriafen","i/iriafki01w",27.8,"18.4",0.661870503597122
2026-05-10,"Pauline Astier","a/astiepa01w",34.9833333333333,"17.8",0.508813720819438
2026-05-10,"Marine Johannes","j/johanma01w",37.3833333333333,"16.8",0.449398127507802
2026-05-10,"Kelsey Plum","p/plumke01w",34.8166666666667,"16.8",0.482527525131642
2026-05-10,"Gabby Williams","w/williga01w",32.2,"16.6",0.515527950310559
2026-05-10,"Nneka Ogwumike","o/ogwumnn01w",32.8,"16.3",0.496951219512195
2026-05-10,"Alyssa Thomas","t/thomaal01w",37.55,"16.3",0.434087882822903
2026-05-10,"Lexie Brown","b/brownle02w",21.0666666666667,"15.9",0.754746835443038
2026-05-10,"Chennedy Carter","c/cartech01w",19.5,"15.2",0.779487179487179
2026-05-10,"Flau'jae Johnson","j/johnsfl03w",29.7166666666667,"14.6",0.491306786315199
2026-05-10,"Laeticia Amihere","a/amihela01w",24.3833333333333,"13.9",0.570061517429938
2026-05-10,"A'ja Wilson","w/wilsoa01w",30.0166666666667,"13.9",0.463076068850639
2026-05-10,"Aneesah Morrow","m/morroan02w",31.4,"13.8",0.439490445859873
2026-05-10,"Breanna Stewart","s/stewabr01w",38.6666666666667,"13.8",0.356896551724138
2026-05-10,"Jade Melbourne","m/melboja01w",23.1666666666667,"13.7",0.59136690647482
2026-05-10,"NaLyssa Smith","s/smithna01w",15.9666666666667,"13.5",0.845511482254697
2026-05-10,"Sonia Citron","c/citroso01w",35.9333333333333,"13.1",0.36456400742115
2026-05-10,"Shakira Austin","a/austish01w",33.3833333333333,"12.5",0.374438342486271
2026-05-10,"Brittney Griner","g/grinebr01w",27.8833333333333,"11.7",0.419605499103407
2026-05-10,"Kayla Thornton","t/thornka01w",30.55,"11.5",0.376432078559738
2026-05-10,"Stephanie Talbot","t/talbost01w",18.4333333333333,"10.8",0.585895117540687
2026-05-10,"Natasha Mack","m/mackna01w",28.8,"9.3",0.322916666666667
2026-05-10,"Jovana Nogić","n/nogicjo01w",27.35,"9.2",0.336380255941499
2026-05-10,"Brianna Turner","t/turnebr01w",16.25,"9",0.553846153846154
2026-05-10,"Chelsea Gray","g/graych01w",31.95,"8.6",0.269170579029734
2026-05-10,"Rebekah Gardner","g/gardnre01w",25.4333333333333,"8.4",0.330275229357798
2026-05-10,"Jonquel Jones","j/jonesjo01w",24.2,"8.1",0.334710743801653
2026-05-10,"Hailey Van Lith","v/vanliha01w",20.2333333333333,"7.1",0.350906095551895
2026-05-10,"Georgia Amoore","a/amoorge01w",21.3666666666667,"6.6",0.308892355694228
2026-05-10,"Grace VanSlooten","v/vanslgr01w",10,"6.4",0.64
2026-05-10,"Diamond Miller","m/milledi03w",26.7,"6",0.224719101123595
2026-05-10,"Kennedy Burke","b/burkeke01w",33.5666666666667,"5.6",0.166832174776564
2026-05-10,"Noémie Brochant","b/brochno01w",15.7,"5.2",0.331210191082803
2026-05-10,"Dominique Malonga","m/malondo01w",19.6,"5.2",0.26530612244898
2026-05-10,"Lauren Betts","b/bettsla01w",18.4,"4.9",0.266304347826087
2026-05-10,"Olivia Nelson-Ododa","n/nelsool01w",12.1333333333333,"4.9",0.403846153846154
2026-05-10,"Lucy Olsen","o/olsenlu01w",4.75,"4.7",0.989473684210526
2026-05-10,"Natisha Hiedeman","h/hiedena01w",25.5,"4.5",0.176470588235294
2026-05-10,"Ariel Atkins","a/atkinar01w",31.75,"4.1",0.129133858267717
2026-05-10,"Cheyenne Parker-Tyus","p/parkech01w",2.98333333333333,"4.1",1.37430167597765
2026-05-10,"Cassandre Prosper","p/prospca01w",27.5,"4",0.145454545454545
2026-05-10,"Kiana Williams","w/williki02w",11.65,"3.9",0.334763948497854
2026-05-10,"DeWanna Bonner","b/bonnede01w",32.1166666666667,"3.7",0.115204981837052
2026-05-10,"Dearica Hamby","h/hambyde01w",27.2,"3.5",0.128676470588235
2026-05-10,"Betnijah Laney-Hamilton","l/laneybe01w",25.2333333333333,"3.5",0.138705416116248
2026-05-10,"Charlisse Leger-Walker","l/legerch01w",20.3833333333333,"3.4",0.166802943581357
2026-05-10,"Mackenzie Holmes","h/holmema01w",22.6333333333333,"3.3",0.14580265095729
2026-05-10,"Stefanie Dolson","d/dolsost01w",20.8833333333333,"2.9",0.138866719872306
2026-05-10,"Angela Dugalić","d/dugalan01w",10.4166666666667,"2.6",0.2496
2026-05-10,"Kaila Charles","c/charlka01w",32.6333333333333,"2.5",0.076608784473953
2026-05-10,"Han Xu","x/xuha01w",25.5166666666667,"2.5",0.0979751796211626
2026-05-10,"Kahleah Copper","c/coppeka01w",36.3666666666667,"2.4",0.0659945004582951
2026-05-10,"Jordan Horston","h/horstjo02w",15.2833333333333,"2.3",0.150490730643402
2026-05-10,"Kyara Linskens","l/linskky01w",4.51666666666667,"2.3",0.509225092250922
2026-05-10,"Jewell Loyd","l/loydje01w",26.1333333333333,"2.1",0.0803571428571429
2026-05-10,"Gianna Kneepkens","k/kneepgi01w",7.96666666666667,"2",0.251046025104602
2026-05-10,"Rae Burrell","b/burrera01w",28,"1.4",0.05
2026-05-10,"Ta'Niya Latson","l/latsota01w",4.7,"1",0.212765957446809
2026-05-10,"Kaitlyn Chen","c/chenka01w",9.13333333333333,"0.9",0.0985401459854015
2026-05-10,"Kierstan Bell","b/bellki01w",7.85,"0.7",0.089171974522293
2026-05-10,"Rori Harmon","h/harmoro01w",21.7,"0.6",0.0276497695852535
2026-05-10,"Ally Wilson","w/wilsoal01w",23.7666666666667,"0.5",0.0210378681626928
2026-05-10,"Emma Cannon","c/cannoem01w",1.86666666666667,"0.3",0.160714285714286
2026-05-10,"Zia Cooke","c/cookezi01w",12.15,"0.1",0.00823045267489712
2026-05-10,"Aubrey Griffin","g/griffau01w",0.25,"0",0
2026-05-10,"Anneli Maley","m/maleyan01w",0.316666666666667,"0",0
2026-05-10,"Kiah Stokes","s/stokeki01w",12.8,"-0.1",-0.0078125
2026-05-10,"Julie Vanloo","v/vanloju01w",13.3333333333333,"-0.2",-0.015
2026-05-10,"Sha Carter","c/cartesh01w",5.63333333333333,"-0.4",-0.0710059171597633
2026-05-10,"Sania Feagin","f/feagisa01w",2.98333333333333,"-0.4",-0.134078212290503
2026-05-10,"Chance Gray","g/graych02w",7.96666666666667,"-0.4",-0.0502092050209205
2026-05-10,"Jihyun Park","p/parkji02w",1.86666666666667,"-0.7",-0.375
2026-05-10,"Erica Wheeler","w/wheeler01w",18,"-1.3",-0.0722222222222222
2026-05-10,"Cameron Brink","b/brinkca01w",8.05,"-2.1",-0.260869565217391
2026-05-10,"Saniya Rivers","r/riversa01w",19.75,"-3.6",-0.182278481012658
2026-05-12,"Bridget Carleton","c/carlebr01w",33.0333333333333,"21.9",0.662966700302725
2026-05-12,"Carla Leite","l/leiteca01w",25.8666666666667,"18.8",0.72680412371134
2026-05-12,"Jordin Canada","c/canadjo01w",31.2,"18.5",0.592948717948718
2026-05-12,"Pauline Astier","a/astiepa01w",29.6166666666667,"18.4",0.621271806415307
2026-05-12,"Kahleah Copper","c/coppeka01w",34.6666666666667,"18",0.519230769230769
2026-05-12,"Marine Johannes","j/johanma01w",33.1666666666667,"17.1",0.515577889447236
2026-05-12,"Allisha Gray","g/grayal01w",33.8,"16.7",0.494082840236686
2026-05-12,"Breanna Stewart","s/stewabr01w",37.7833333333333,"15.5",0.410233789148655
2026-05-12,"Angel Reese","r/reesean01w",33.7666666666667,"14.9",0.441263573543929
2026-05-12,"Natasha Mack","m/mackna01w",27.7166666666667,"13.6",0.490679494888755
2026-05-12,"Jonquel Jones","j/jonesjo01w",34.4666666666667,"12.1",0.351063829787234
2026-05-12,"Arike Ogunbowale","o/ogunbar01w",35.5666666666667,"12",0.337394564198688
2026-05-12,"Paige Bueckers","b/bueckpa01w",31.8333333333333,"11.2",0.351832460732984
2026-05-12,"Nia Coffey","c/coffeni01w",20.8,"10.8",0.519230769230769
2026-05-12,"Olivia Miles","m/milesol01w",25.8833333333333,"10.7",0.413393432066967
2026-05-12,"Luisa Geiselsöder","g/geiselu01w",25.2,"10.4",0.412698412698413
2026-05-12,"Natasha Howard","h/howarna01w",28.7333333333333,"10.2",0.354988399071926
2026-05-12,"Rebekah Gardner","g/gardnre01w",22.3166666666667,"9.8",0.439133681852128
2026-05-12,"DeWanna Bonner","b/bonnede01w",30.1833333333333,"9.6",0.318056322473771
2026-05-12,"Jessica Shepard","s/shepaje01w",30.75,"9.6",0.31219512195122
2026-05-12,"Rhyne Howard","h/howarrh01w",36.65,"9.3",0.2537517053206
2026-05-12,"Courtney Williams","w/willico01w",30.1666666666667,"9.1",0.301657458563536
2026-05-12,"Kayla McBride","m/mcbrika01w",32.5333333333333,"8.9",0.273565573770492
2026-05-12,"Kamiah Smalls","s/smallka01w",14.1333333333333,"8.7",0.615566037735849
2026-05-12,"Kyara Linskens","l/linskky01w",12.2833333333333,"8.2",0.667571234735414
2026-05-12,"Emma Čechová","c/cechoem01w",21.6333333333333,"7.7",0.355932203389831
2026-05-12,"Awak Kuier","k/kuieraw01w",14.5333333333333,"6.6",0.454128440366972
2026-05-12,"Antonia Delaere","d/delaean01w",18.5333333333333,"6.3",0.339928057553957
2026-05-12,"Emily Engstler","e/engstem01w",24.1333333333333,"6.2",0.256906077348066
2026-05-12,"Valeriane Ayayi","a/ayayiva01w",17.4166666666667,"5.5",0.315789473684211
2026-05-12,"Alyssa Thomas","t/thomaal01w",34.4666666666667,"5",0.145067698259188
2026-05-12,"Betnijah Laney-Hamilton","l/laneybe01w",24.5166666666667,"4.9",0.199864038069341
2026-05-12,"Haley Jones","j/jonesha01w",10.9,"4.8",0.440366972477064
2026-05-12,"Odyssey Sims","s/simsod01w",22.95,"3.9",0.169934640522876
2026-05-12,"Sarah Ashlee Barker","b/barkesa01w",21.7833333333333,"3",0.137719969395562
2026-05-12,"Megan Gustafson","g/gustame01w",14.8,"2.9",0.195945945945946
2026-05-12,"Frieda Bühner","b/buhnefr01w",7.68333333333333,"2.6",0.338394793926247
2026-05-12,"Anastasiia Kosu","k/kosuan01w",8.83333333333333,"2.2",0.249056603773585
2026-05-12,"Isobel Borlase","b/borlais01w",3.68333333333333,"2",0.542986425339366
2026-05-12,"Aziaha James","j/jamesaz01w",15.4833333333333,"1.9",0.122712594187298
2026-05-12,"Julie Vanloo","v/vanloju01w",12.35,"1.6",0.129554655870445
2026-05-12,"Alysha Clark","c/clarkal01w",14.1666666666667,"1.4",0.0988235294117647
2026-05-12,"Noémie Brochant","b/brochno01w",12.1,"1.3",0.107438016528926
2026-05-12,"Indya Nivar","n/nivarin01w",1.33333333333333,"1",0.75
2026-05-12,"Maddy Siegrist","s/siegrma01w",8.01666666666667,"0.8",0.0997920997920998
2026-05-12,"Jovana Nogić","n/nogicjo01w",17.3,"0.7",0.0404624277456647
2026-05-12,"Maya Caldwell","c/caldwma01w",7.91666666666667,"0.2",0.0252631578947368
2026-05-12,"Aubrey Griffin","g/griffau01w",0.25,"0",0
2026-05-12,"Madina Okot","o/okotma01w",9.15,"-0.2",-0.0218579234972678
2026-05-12,"Kiana Williams","w/williki02w",13.8666666666667,"-0.3",-0.0216346153846154
2026-05-12,"Han Xu","x/xuha01w",5.53333333333333,"-0.7",-0.126506024096386
2026-05-12,"Eliška Hamzová","h/hamzoel01w",4.98333333333333,"-0.8",-0.160535117056856
2026-05-12,"Sika Koné","k/konesi01w",1.33333333333333,"-0.8",-0.6
2026-05-12,"Te-Hina PaoPao","p/paopate01w",13.3333333333333,"-1.2",-0.09
2026-05-12,"Alanna Smith","s/smithal01w",26.7,"-1.6",-0.0599250936329588
2026-05-12,"Naz Hillmon","h/hillmna01w",35.75,"-3.9",-0.109090909090909
2026-05-12,"Nyadiew Puoch","p/puochny01w",22.4666666666667,"-4.4",-0.195845697329377
2026-05-13,"Chennedy Carter","c/cartech01w",25.1333333333333,"24.2",0.962864721485411
2026-05-13,"Marina Mabrey","m/mabrema01w",28.8,"21.9",0.760416666666667
2026-05-13,"Caitlin Clark","c/clarkca02w",31.1,"19.1",0.614147909967846
2026-05-13,"A'ja Wilson","w/wilsoa01w",20.65,"17.9",0.86682808716707
2026-05-13,"Brittney Sykes","s/sykesbr01w",32.6333333333333,"14.9",0.45658835546476
2026-05-13,"Jacy Sheldon","s/sheldja01w",31.3833333333333,"14.8",0.471587891662241
2026-05-13,"Kelsey Plum","p/plumke01w",36.7333333333333,"14.5",0.394736842105263
2026-05-13,"Dominique Malonga","m/malondo01w",31.65,"13.6",0.429699842022117
2026-05-13,"Rickea Jackson","j/jacksri02w",38.6,"13.4",0.347150259067358
2026-05-13,"Skylar Diggins","d/diggisk01w",34.35,"13",0.378457059679767
2026-05-13,"Kelsey Mitchell","m/mitchke01w",27.3833333333333,"12.5",0.456482045039562
2026-05-13,"Olivia Nelson-Ododa","n/nelsool01w",22.1,"12.4",0.561085972850679
2026-05-13,"Dearica Hamby","h/hambyde01w",29.4,"12.3",0.418367346938776
2026-05-13,"Jade Melbourne","m/melboja01w",28.4333333333333,"12",0.422039859320047
2026-05-13,"Sophie Cunningham","c/cunniso01w",27.25,"11.9",0.436697247706422
2026-05-13,"Cheyenne Parker-Tyus","p/parkech01w",17.65,"11.7",0.662889518413598
2026-05-13,"Maria Conde","c/condema01w",29.1,"10.5",0.360824742268041
2026-05-13,"Jackie Young","y/youngja01w",26.6333333333333,"10.3",0.386733416770964
2026-05-13,"Nyara Sabally","s/sabalny01w",25.6166666666667,"10.2",0.398178269355888
2026-05-13,"Stefanie Dolson","d/dolsost01w",22.0333333333333,"10.1",0.45839636913767
2026-05-13,"Gabby Williams","w/williga01w",31.6,"10",0.316455696202532
2026-05-13,"Aneesah Morrow","m/morroan02w",23.8833333333333,"9.9",0.414515003489184
2026-05-13,"Cameron Brink","b/brinkca01w",18.85,"9.5",0.503978779840849
2026-05-13,"Kiah Stokes","s/stokeki01w",29.3,"9.2",0.313993174061433
2026-05-13,"Nneka Ogwumike","o/ogwumnn01w",31.75,"8.7",0.274015748031496
2026-05-13,"Chelsea Gray","g/graych01w",26.15,"8.6",0.32887189292543
2026-05-13,"Kaila Charles","c/charlka01w",27.8,"7.8",0.280575539568345
2026-05-13,"Kiki Rice","r/riceki01w",20.5,"7.8",0.380487804878049
2026-05-13,"Hailey Van Lith","v/vanliha01w",22.3333333333333,"7.7",0.344776119402985
2026-05-13,"Monique Billings","b/billimo01w",26.5166666666667,"7.6",0.286612193588938
